TransactionID,CustomerName,TextileType,Category,Region,SalespersonName,OrderDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod
1239,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/16/2024,184,5.84,1074.56,PayPal
1240,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,8/29/2024,327,5.78,1890.06,Credit Card
1241,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/27/2024,507,27.07,13724.49,Credit Card
1242,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,9/10/2024,270,22.39,6045.3,Credit Card
1243,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/20/2024,844,19.84,16744.96,Cash
1244,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Jane Smith,8/29/2024,900,7.21,6489,Credit Card
1245,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,8/29/2024,493,6.23,3071.39,PayPal
1246,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/5/2024,143,22.37,3198.91,Bank Transfer
1247,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/3/2024,732,18.28,13380.96,Cash
1248,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,8/30/2024,823,23.61,19431.03,Credit Card
1249,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/24/2024,482,29.05,14002.1,PayPal
1250,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,John Doe,9/6/2024,655,11.81,7735.55,PayPal
1251,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,8/28/2024,183,7.56,1383.48,PayPal
1252,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/6/2024,338,19.6,6624.8,Cash
1253,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/22/2024,484,23.85,11543.4,PayPal
1254,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/14/2024,396,13.05,5167.8,PayPal
1255,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,374,24.51,9166.74,Bank Transfer
1256,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/20/2024,971,18.18,17652.78,Credit Card
1257,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/2/2024,747,5.65,4220.55,PayPal
1258,XYZ Apparel,Denim,Blended Fabrics,Asia,John Doe,9/3/2024,166,26.06,4325.96,PayPal
1259,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,8/27/2024,184,10.46,1924.64,Bank Transfer
1260,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/4/2024,653,10.89,7111.17,Credit Card
1261,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,8/27/2024,712,26.13,18604.56,Bank Transfer
1262,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/18/2024,420,24.11,10126.2,PayPal
1263,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,8/29/2024,608,17.37,10560.96,Cash
1264,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/3/2024,925,14.99,13865.75,Credit Card
1265,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/22/2024,951,13.64,12971.64,Cash
1266,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Jane Smith,9/12/2024,342,28.46,9733.32,Bank Transfer
1267,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/22/2024,441,22.38,9869.58,Bank Transfer
1268,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,8/25/2024,670,14.19,9507.3,Bank Transfer
1269,XYZ Apparel,Denim,Natural Fibers,Europe,John Doe,9/7/2024,441,16.81,7413.21,PayPal
1270,ABC Textiles,Denim,Blended Fabrics,Asia,Mike Johnson,8/29/2024,582,16.59,9655.38,Credit Card
1271,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,John Doe,9/20/2024,274,24.77,6786.98,Bank Transfer
1272,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/14/2024,441,24.12,10636.92,Credit Card
1273,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/5/2024,598,28.78,17210.44,Bank Transfer
1274,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,9/21/2024,371,25.09,9308.39,Cash
1275,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,John Doe,8/24/2024,660,20.07,13246.2,Credit Card
1276,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,638,11.4,7273.2,PayPal
1277,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/16/2024,264,10.62,2803.68,Cash
1278,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/3/2024,736,26.28,19342.08,Cash
1279,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/19/2024,419,21.08,8832.52,Bank Transfer
1280,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/14/2024,852,19.09,16264.68,Bank Transfer
1281,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,8/30/2024,616,15.19,9357.04,PayPal
1282,ABC Textiles,Denim,Blended Fabrics,North America,Jane Smith,9/8/2024,482,17.4,8386.8,Bank Transfer
1283,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,492,12.88,6336.96,Credit Card
1284,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/18/2024,217,12.21,2649.57,PayPal
1285,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,8/27/2024,266,20.68,5500.88,PayPal
1286,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,John Doe,9/10/2024,111,8.22,912.42,Bank Transfer
1287,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,8/30/2024,574,19.39,11129.86,Bank Transfer
1288,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/13/2024,265,6.42,1701.3,Credit Card
1289,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,8/30/2024,127,16.86,2141.22,Credit Card
1290,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/15/2024,367,21.66,7949.22,Credit Card
1291,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/5/2024,421,29.4,12377.4,Credit Card
1292,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/16/2024,976,9.94,9701.44,Cash
1293,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,8/29/2024,390,21.16,8252.4,Bank Transfer
1294,ABC Textiles,Denim,Natural Fibers,Europe,Mike Johnson,9/7/2024,899,10.69,9610.31,Credit Card
1295,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/1/2024,272,12.13,3299.36,PayPal
1296,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,8/31/2024,970,15.63,15161.1,Credit Card
1297,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/1/2024,554,23.09,12791.86,Cash
1298,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,John Doe,9/3/2024,787,8.72,6862.64,Bank Transfer
1299,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,8/28/2024,568,29.16,16562.88,PayPal
1300,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,9/4/2024,823,16.37,13472.51,PayPal
1301,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/13/2024,568,10.84,6157.12,Cash
1302,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,9/4/2024,203,10.16,2062.48,PayPal
1303,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/11/2024,100,5.43,543,Credit Card
1304,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,9/6/2024,144,8.45,1216.8,Credit Card
1305,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,8/28/2024,773,26.11,20183.03,Cash
1306,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,8/29/2024,727,15.85,11522.95,PayPal
1307,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,John Doe,9/5/2024,190,22.49,4273.1,Credit Card
1308,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/20/2024,888,14.72,13071.36,Cash
1309,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,8/31/2024,489,19.1,9339.9,Bank Transfer
1310,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/4/2024,580,13.28,7702.4,PayPal
1311,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/9/2024,743,11.38,8455.34,PayPal
1312,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/16/2024,416,20.07,8349.12,Bank Transfer
1313,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,8/31/2024,408,23.97,9779.76,Bank Transfer
1314,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/5/2024,868,13.25,11501,Cash
1315,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,9/21/2024,973,25.63,24937.99,PayPal
1316,ABC Textiles,Cotton Fabric,Natural Fibers,North America,John Doe,9/20/2024,924,26.03,24051.72,Cash
1317,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,523,9.8,5125.4,Bank Transfer
1318,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/16/2024,468,13.61,6369.48,Credit Card
1319,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/4/2024,842,29.97,25234.74,Bank Transfer
1320,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/31/2024,929,14.92,13860.68,PayPal
1321,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,9/2/2024,141,26.65,3757.65,PayPal
1322,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/5/2024,449,13.95,6263.55,Bank Transfer
1323,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/6/2024,520,15.23,7919.6,PayPal
1324,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,8/30/2024,822,14.26,11721.72,Credit Card
1325,XYZ Apparel,Denim,Natural Fibers,Asia,Mike Johnson,9/19/2024,310,26.36,8171.6,Cash
1326,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/14/2024,801,18.24,14610.24,Bank Transfer
1327,ABC Textiles,Denim,Blended Fabrics,Asia,Mike Johnson,9/5/2024,342,5.16,1764.72,Bank Transfer
1328,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/18/2024,707,28.65,20255.55,PayPal
1329,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,8/25/2024,451,7.54,3400.54,PayPal
1330,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/8/2024,201,28.72,5772.72,Bank Transfer
1331,ABC Textiles,Woolen Fabric,Natural Fibers,North America,John Doe,9/10/2024,321,9.47,3039.87,Bank Transfer
1332,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/20/2024,779,23.76,18509.04,PayPal
1333,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/12/2024,372,5.11,1900.92,Cash
1334,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,536,21.83,11700.88,Cash
1335,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/12/2024,872,6.01,5240.72,PayPal
1336,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/17/2024,592,12.73,7536.16,Credit Card
1337,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,8/28/2024,841,11.82,9940.62,Credit Card
1338,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,John Doe,9/16/2024,331,26.94,8917.14,PayPal
1339,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,8/29/2024,889,5.02,4462.78,Bank Transfer
1340,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/4/2024,411,25.07,10303.77,Bank Transfer
1341,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,9/4/2024,294,7.77,2284.38,Credit Card
1342,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/8/2024,744,7.79,5795.76,Credit Card
1343,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/20/2024,311,21.71,6751.81,Credit Card
1344,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Jane Smith,9/5/2024,100,17.25,1725,PayPal
1345,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/16/2024,459,10.45,4796.55,Credit Card
1346,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,8/31/2024,466,25.82,12032.12,PayPal
1347,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/7/2024,129,21.27,2743.83,Cash
1348,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/8/2024,110,5.83,641.3,Cash
1349,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/3/2024,153,5.94,908.82,Bank Transfer
1350,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,9/8/2024,117,8.66,1013.22,Credit Card
1351,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/25/2024,615,10.69,6574.35,Credit Card
1352,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,9/8/2024,877,12.62,11067.74,PayPal
1353,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Jane Smith,9/21/2024,269,6.59,1772.71,Bank Transfer
1354,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,8/27/2024,567,21.14,11986.38,PayPal
1355,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,9/6/2024,147,17.17,2523.99,Bank Transfer
1356,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/21/2024,354,24.53,8683.62,Bank Transfer
1357,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/26/2024,806,19.46,15684.76,Cash
1358,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,8/30/2024,497,11.14,5536.58,Credit Card
1359,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,John Doe,9/10/2024,874,8.74,7638.76,Cash
1360,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/16/2024,757,29.91,22641.87,PayPal
1361,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/19/2024,582,28.39,16522.98,Credit Card
1362,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/18/2024,143,19.03,2721.29,PayPal
1363,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/20/2024,899,28.93,26008.07,PayPal
1364,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/2/2024,528,8.49,4482.72,Bank Transfer
1365,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,8/26/2024,431,14.77,6365.87,Bank Transfer
1366,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,442,13.63,6024.46,Bank Transfer
1367,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/14/2024,904,12.51,11309.04,Cash
1368,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,8/24/2024,589,11.88,6997.32,PayPal
1369,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/14/2024,400,18.32,7328,Credit Card
1370,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Mike Johnson,8/30/2024,888,13.43,11925.84,PayPal
1371,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,9/4/2024,374,15.85,5927.9,Credit Card
1372,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,8/29/2024,852,21.99,18735.48,Credit Card
1373,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/17/2024,265,29.17,7730.05,Cash
1374,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/19/2024,763,29.11,22210.93,PayPal
1375,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Jane Smith,9/21/2024,636,29.47,18742.92,Bank Transfer
1376,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/9/2024,295,11.5,3392.5,PayPal
1377,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/18/2024,862,11.76,10137.12,PayPal
1378,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,8/24/2024,925,18.02,16668.5,PayPal
1379,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,John Doe,9/9/2024,660,25.08,16552.8,Bank Transfer
1380,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/20/2024,513,5.86,3006.18,PayPal
1381,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,8/24/2024,250,24.41,6102.5,Credit Card
1382,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/16/2024,898,20.85,18723.3,PayPal
1383,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,8/28/2024,195,9.71,1893.45,PayPal
1384,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/11/2024,502,25.72,12911.44,PayPal
1385,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/24/2024,989,18.19,17989.91,Bank Transfer
1386,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/12/2024,484,25.05,12124.2,Cash
1387,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/15/2024,217,9.6,2083.2,Credit Card
1388,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,8/26/2024,739,28.76,21253.64,Bank Transfer
1389,ABC Textiles,Silk Fabric,Natural Fibers,North America,John Doe,9/8/2024,550,23.91,13150.5,Cash
1390,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/10/2024,373,11.23,4188.79,Credit Card
1391,XYZ Apparel,Denim,Natural Fibers,Europe,Jane Smith,8/28/2024,593,16.88,10009.84,PayPal
1392,ABC Textiles,Denim,Blended Fabrics,Asia,Mike Johnson,9/6/2024,249,11.88,2958.12,Cash
1393,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/3/2024,649,26.77,17373.73,Credit Card
1394,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/20/2024,547,10.98,6006.06,Cash
1395,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,8/28/2024,180,27.12,4881.6,PayPal
1396,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/6/2024,310,27.44,8506.4,Cash
1397,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/3/2024,729,8.61,6276.69,Cash
1398,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/15/2024,701,18.66,13080.66,Credit Card
1399,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/26/2024,144,5.02,722.88,PayPal
1400,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/7/2024,766,9.88,7568.08,Credit Card
1401,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/4/2024,502,22.7,11395.4,Bank Transfer
1402,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/8/2024,142,21.8,3095.6,PayPal
1403,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,John Doe,8/30/2024,281,18.12,5091.72,Credit Card
1404,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,9/13/2024,464,28.28,13121.92,Bank Transfer
1405,XYZ Apparel,Denim,Natural Fibers,North America,Jane Smith,8/26/2024,432,22.89,9888.48,Bank Transfer
1406,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/26/2024,773,13.2,10203.6,Credit Card
1407,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,8/29/2024,396,28.76,11388.96,Credit Card
1408,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/16/2024,378,20.8,7862.4,Cash
1409,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,9/8/2024,112,20.66,2313.92,Bank Transfer
1410,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/13/2024,561,24.85,13940.85,Bank Transfer
1411,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,8/25/2024,558,6.78,3783.24,Bank Transfer
1412,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/24/2024,571,27.08,15462.68,Credit Card
1413,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,8/28/2024,756,18.07,13660.92,Cash
1414,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,9/18/2024,158,12.69,2005.02,Bank Transfer
1415,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/12/2024,863,23.84,20573.92,Credit Card
1416,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,9/5/2024,615,15.35,9440.25,Credit Card
1417,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/3/2024,935,29.16,27264.6,Bank Transfer
1418,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/5/2024,339,15.05,5101.95,PayPal
1419,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,John Doe,9/3/2024,230,27.65,6359.5,PayPal
1420,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/20/2024,749,10.96,8209.04,Credit Card
1421,ABC Textiles,Denim,Blended Fabrics,Asia,Mike Johnson,8/24/2024,492,10.31,5072.52,Credit Card
1422,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/17/2024,233,16.37,3814.21,Cash
1423,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/8/2024,942,8.55,8054.1,Credit Card
1424,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,167,7.67,1280.89,PayPal
1425,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/9/2024,178,15.7,2794.6,PayPal
1426,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/9/2024,656,12.52,8213.12,Bank Transfer
1427,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,8/30/2024,366,19.05,6972.3,PayPal
1428,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/5/2024,813,5.37,4365.81,PayPal
1429,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,8/26/2024,958,25.64,24563.12,Bank Transfer
1430,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/20/2024,226,19.04,4303.04,Bank Transfer
1431,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,8/25/2024,770,17.75,13667.5,Credit Card
1432,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/10/2024,158,22.69,3585.02,Bank Transfer
1433,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/10/2024,850,27.89,23706.5,PayPal
1434,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/16/2024,413,16.22,6698.86,Bank Transfer
1435,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/2/2024,638,27.48,17532.24,PayPal
1436,ABC Textiles,Woolen Fabric,Natural Fibers,North America,John Doe,9/2/2024,957,6.45,6172.65,Cash
1437,XYZ Apparel,Denim,Blended Fabrics,Asia,Jane Smith,9/20/2024,680,10.59,7201.2,Bank Transfer
1438,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,John Doe,9/18/2024,322,6.95,2237.9,PayPal
1439,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/17/2024,920,15.7,14444,Credit Card
1440,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/12/2024,667,22.04,14700.68,Credit Card
1441,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/8/2024,220,22,4840,PayPal
1442,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/6/2024,327,27.81,9093.87,Bank Transfer
1443,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,8/28/2024,924,27.64,25539.36,Bank Transfer
1444,ABC Textiles,Cotton Fabric,Natural Fibers,North America,John Doe,9/3/2024,462,24.33,11240.46,PayPal
1445,XYZ Apparel,Denim,Natural Fibers,North America,Jane Smith,9/9/2024,171,5.19,887.49,Bank Transfer
1446,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,8/26/2024,532,20.47,10890.04,PayPal
1447,ABC Textiles,Denim,Blended Fabrics,Asia,Jane Smith,8/28/2024,596,12.19,7265.24,Credit Card
1448,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/1/2024,358,15.67,5609.86,PayPal
1449,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,8/28/2024,995,12.75,12686.25,Bank Transfer
1450,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,9/9/2024,997,22.03,21963.91,PayPal
1451,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/8/2024,378,17.48,6607.44,Cash
1452,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/8/2024,393,16.4,6445.2,Bank Transfer
1453,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/11/2024,571,8.4,4796.4,Bank Transfer
1454,ABC Textiles,Denim,Natural Fibers,Asia,John Doe,9/6/2024,925,17.48,16169,PayPal
1455,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,8/31/2024,282,23.82,6717.24,Cash
1456,ABC Textiles,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/5/2024,466,12.9,6011.4,Bank Transfer
1457,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,9/15/2024,623,12.95,8067.85,PayPal
